code,open,high,low,close,volume,abs_change,sq_abs_change,sq_abs_change100000
000020,10628.321108394459,10875.15892420538,10395.338223308883,10611.340668296658,451441.72697636514,0.019061750704370717,0.00036335033991557753,36.33503399155775
000030,13718.842105263158,13873.71052631579,13566.907894736842,14156.565789473685,1592197.9960526316,0.011532319628870453,0.00013299439602243074,13.299439602243075
000040,3205.0130399348004,3268.528117359413,3137.7791361043196,3229.2110839445804,1243295.141809291,0.019812899393976117,0.0003925509823958192,39.25509823958192
000050,13186.233088834555,13408.596577017115,12970.257538712307,13402.982885085574,38649.9641401793,0.014631354605133009,0.00021407653758114692,21.40765375811469
000060,18285.819070904647,18510.42379788101,18045.867970660147,18283.9282803586,175775.07253463732,0.012486373646035578,0.00015590952682841182,15.590952682841182
000070,98613.56968215159,100317.84841075794,97012.79543602282,98574.81662591686,18107.308068459657,0.016525234921751918,0.0002730833892190891,27.308338921908913
000075,54476.894865525675,55044.13202933985,53745.19152404238,54492.13528932355,1359.4352078239608,0.00971693308182151,9.441878851659728e-05,9.441878851659727
000080,24864.262428687856,25210.268948655255,24514.955175224124,24867.644661776692,324346.3520782396,0.013586837995968196,0.00018460216672868508,18.46021667286851
000087,17871.63814180929,18013.61043194784,17660.635696821515,17857.17196414018,4122.888345558272,0.007464217209750809,5.571453855434016e-05,5.571453855434016
000100,43465.55664221679,44116.37408312959,42818.47921760391,43533.224938875304,175915.89486552568,0.014685574787152012,0.00021566610682903487,21.566610682903487
000105,36237.1499592502,36768.97473512632,35711.97799511002,36254.49714751426,7384.572942135289,0.011721993059654306,0.00013740512129058373,13.740512129058372
000120,166301.54849225754,168599.837000815,163786.47106764466,166242.05378973106,61207.08720456398,0.0141885342747401,0.00020131450486547456,20.131450486547458
000140,12011.923390383048,12201.320293398532,11799.568052159739,11999.698451507742,69984.74735126324,0.013569571803567325,0.00018413327893216936,18.413327893216938
000145,11976.976365118175,12201.458842705786,11737.506112469438,11979.877750611247,22630.962510187448,0.015165975154898403,0.00023000680239899563,23.000680239899562
000150,76023.38549307254,77333.55419722901,74765.49796251018,76900.73105134474,84431.68378158109,0.01838043711569672,0.00033784046856408153,33.78404685640815
000155,57014.489812550935,57515.535452322736,56418.50937245314,57720.9087204564,14661.81825590872,0.009544057395359195,9.108903156591054e-05,9.108903156591055
000157,57669.60717196414,58530.27302363488,56643.62428687856,58328.41157294213,2885.239608801956,0.012605584398776248,0.00015890075803467113,15.890075803467113
000180,2479.7074164629175,2521.434392828036,2439.39282803586,2522.909535452323,438709.64303178486,0.01468383069733339,0.0002156148839479504,21.56148839479504
000210,77435.96251018746,78597.69111654442,76225.91687041565,77519.06356968216,207029.6283618582,0.016206765135840365,0.00026265923616829075,26.265923616829074
000215,29852.187449062756,30262.704156479216,29397.9608801956,29956.07905460473,13306.682151589242,0.014035577707527783,0.00019699744158405087,19.699744158405085
000220,6514.365933170334,6674.876935615322,6367.295843520782,6498.492257538713,205567.06030969846,0.02128272011317726,0.00045295417541583994,45.295417541583994
000225,4087.2559087204563,4198.222493887531,3985.676446617767,4076.434392828036,54265.69926650367,0.018895608674108555,0.00035704402716504646,35.704402716504646
000227,10114.418907905461,10371.642216788916,9845.140179299104,10110.581092094539,10459.741646291768,0.021181212880099814,0.00044864377907210623,44.864377907210624
000230,15230.615321923391,15472.424612876935,14965.673186634067,15789.096984515078,44778.91116544417,0.013344087790879443,0.0001780646789706978,17.80646789706978
000240,17702.34718826406,17972.966585167072,17441.035044824777,17703.61043194784,255505.98207008964,0.01444975304640604,0.00020879536310212062,20.87953631021206
