,stckIssuCmpyNm,isinCdNm,dvdnBasDt,cashDvdnPayDt,stckGenrDvdnAmt,stckGenrCashDvdnRt,stckGenrDvdnRt,cashGrdnDvdnRt,stckGrdnDvdnRt,basDt
25865,롯데정밀화학,,20011231,,0,10,,,,
25866,롯데정밀화학,,20021231,,0,12,,,,
25867,롯데정밀화학,,20031231,,600,12,,,,
25868,롯데정밀화학,,20041231,,600,12,,,,
25869,롯데정밀화학,,20051231,,650,13,,,,
25870,롯데정밀화학,,20061231,,600,12,,,,
25871,롯데정밀화학,,20071231,,600,12,,,,
25872,롯데정밀화학,,20081231,,650,13,,,,
25873,롯데정밀화학,,20091231,,650,13,,,,
25874,롯데정밀화학,,20101231,,650,13,,,,
25875,롯데정밀화학,,20111231,,650,13,,,,
25876,롯데정밀화학,,20121231,,650,13,,,,
25877,롯데정밀화학,,20131231,,300,6,,,,
25878,롯데정밀화학,,20141231,,300,6,,,,
25879,롯데정밀화학,,20151231,,500,10,,,,
25880,롯데정밀화학,,20161231,,300,6,,,,
25881,롯데정밀화학,,20171231,,800,16,,,,
25882,롯데정밀화학,,20181231,,1700,34,,,,
25883,롯데정밀화학,,20191231,,1700,34,,,,
25884,롯데정밀화학,,20201231,,1500,30,,,,
25885,현대오일뱅크,,20151231,,1250,25,,,,
25886,현대오일뱅크,,20170630,,1200,24,,,,
25887,현대오일뱅크,,20171231,,1400,28,,,,
25888,현대오일뱅크,,20181231,,1000,20,,,,
25889,현대오일뱅크,,20191231,,830,16.6,,,,
25890,현대오일뱅크,,20201231,,388,7.76,,,,
25891,한국석유공업,,19891231,,0,12,,,,
25892,한국석유공업,,19901231,,0,12,,,,
25893,한국석유공업,,19911231,,0,12,,,,
25894,한국석유공업,,19921231,,0,12,,,,
25895,한국석유공업,,19931231,,0,12,,,,
25896,한국석유공업,,19941231,,0,12,,,,
25897,한국석유공업,,19951231,,0,12,,,,
25898,한국석유공업,,19961231,,0,10,,,,
25899,한국석유공업,,19971231,,0,10,,,,
25900,한국석유공업,,19981231,,0,10,,,,
25901,한국석유공업,,19991231,,0,10,,,,
25902,한국석유공업,,20001231,,0,10,,,,
25903,한국석유공업,,20011231,,0,10,,,,
25904,한국석유공업,,20021231,,500,10,,,,
25905,한국석유공업,,20031231,,500,10,,,,
25906,한국석유공업,,20041231,,500,10,,,,
25907,한국석유공업,,20051231,,500,10,,,,
25908,한국석유공업,,20061231,,500,10,,,,
25909,한국석유공업,,20071231,,500,10,,,,
25910,한국석유공업,,20081231,,500,10,,,,
25911,한국석유공업,,20091231,,750,15,,,,
25912,한국석유공업,,20101231,,750,15,,,,
25913,한국석유공업,,20111231,,500,10,,,,
25914,한국석유공업,,20121231,,750,15,,,,
25915,한국석유공업,,20131231,,1000,20,,,,
25916,한국석유공업,,20141231,,1000,20,,,,
25917,한국석유공업,,20151231,,1300,26,,,,
25918,한국석유공업,,20161231,,1500,30,,,,
25919,한국석유공업,,20171231,,2000,40,,,,
25920,한국석유공업,,20181231,,1500,30,,,,
25921,한국석유공업,,20191231,,1500,30,,,,
25922,한국석유공업,,20201231,,1600,32,,,,
25923,신세계,,19881231,,0,15,,,,
25924,신세계,,19891231,,0,14,,,,
25925,신세계,,19901231,,0,14,,,,
25926,신세계,,19911231,,0,14,,,,
25927,신세계,,19921231,,0,14,,,,
25928,신세계,,19931231,,0,14,,,,
25929,신세계,,19941231,,0,14,,,,
25930,신세계,,19951231,,0,2,,,,
25931,신세계,,19951231,,0,0,,,,
25932,신세계,,19961231,,0,10,,,,
25933,신세계,,19971231,,0,8,,,,
25934,신세계,,19981231,,0,5,,,,
25935,신세계,,19991231,,0,10,,,,
25936,신세계,,20001231,,0,2,,,,
25937,신세계,,20011231,,0,15,,,,
25938,신세계,,20021231,,1000,20,,,,
25939,신세계,,20031231,,1000,20,,,,
25940,신세계,,20041231,,1000,20,,,,
25941,신세계,,20051231,,1250,25,,,,
25942,신세계,,20061231,,1250,25,,,,
25943,신세계,,20071231,,1250,25,,,,
25944,신세계,,20081231,,1250,25,,,,
25945,신세계,,20091231,,1250,25,,,,
25946,신세계,,20101231,,2500,50,,,,
25947,신세계,,20111231,,750,15,,,,
25948,신세계,,20121231,,1000,20,,,,
25949,신세계,,20131231,,1000,20,,,,
25950,신세계,,20141231,,1150,23,,,,
25951,신세계,,20151231,,1250,25,,,,
25952,신세계,,20161231,,1250,25,,,,
25953,신세계,,20171231,,1250,25,,,,
25954,신세계,,20181231,,2000,40,,,,
25955,신세계,,20191231,,2000,40,,,,
25956,신세계,,20201231,,1500,30,,,,
25957,신세계톰보이,,19891231,,0,16,,,,
25958,신세계톰보이,,19901231,,0,15,,,,
25959,신세계톰보이,,19911231,,0,2,,,,
25960,신세계톰보이,,19921231,,0,3,,,,
25961,신세계톰보이,,19931231,,0,3,,,,
25962,신세계톰보이,,19941231,,0,3,,,,
25963,신세계톰보이,,19951231,,0,10,,,,
25964,신세계톰보이,,19961231,,0,3,,,,
25965,신세계톰보이,,19971231,,0,1,,,,
25966,신세계톰보이,,19991231,,0,2,,,,
25967,신세계톰보이,,20001231,,0,3,,,,
25968,신세계톰보이,,20011231,,0,3,,,,
25969,신세계톰보이,,20021231,,300,6,,,,
25970,신세계톰보이,,20031231,,250,5,,,,
25971,신세계톰보이,,20041231,,250,5,,,,
25972,신세계톰보이,,20051231,,250,5,,,,
25973,신세계톰보이,,20061231,,150,3,,,,
25974,신세계톰보이,,20071231,,200,4,,,,
25975,신세계톰보이,,20081231,,0,0,,,,
25976,신세계톰보이,,20091231,,0,0,,,,
25977,신세계종합금융,,19890630,,0,12,,,,
25978,신세계종합금융,,19900630,,0,10,,,,
25979,신세계종합금융,,19910630,,0,10,,,,
25980,신세계종합금융,,19920630,,0,10,,,,
25981,신세계종합금융,,19930630,,0,10,,,,
25982,신세계종합금융,,19940630,,0,10,,,,
25983,신세계종합금융,,19950630,,0,7,,,,
25984,신세계종합금융,,19960630,,0,7,,,,
25985,신세계종합금융,,19970331,,0,10,,,,
25986,신세계종합금융,,19970331,,0,0,,,,
25987,신세계종합금융,,19980331,,0,0,,,,
25988,신세계인터내셔날,,20101231,,500,10,,,,
25989,신세계인터내셔날,,20111231,,500,10,,,,
25990,신세계인터내셔날,,20121231,,600,12,,,,
25991,신세계인터내셔날,,20131231,,600,12,,,,
25992,신세계인터내셔날,,20141231,,600,12,,,,
25993,신세계인터내셔날,,20151231,,600,12,,,,
25994,신세계인터내셔날,,20161231,,600,12,,,,
25995,신세계인터내셔날,,20171231,,600,12,,,,
25996,신세계인터내셔날,,20181231,,850,17,,,,
25997,신세계인터내셔날,,20191231,,1100,22,,,,
25998,신세계인터내셔날,,20201231,,1100,22,,,,
25999,신세계푸드,,20011231,,0,10,,,,
26000,신세계푸드,,20021231,,500,10,,,,
26001,신세계푸드,,20031231,,500,10,,,,
26002,신세계푸드,,20041231,,500,10,,,,
26003,신세계푸드,,20051231,,750,15,,,,
26004,신세계푸드,,20061231,,750,15,,,,
26005,신세계푸드,,20071231,,750,15,,,,
26006,신세계푸드,,20081231,,750,15,,,,
26007,신세계푸드,,20091231,,750,15,,,,
26008,신세계푸드,,20101231,,750,15,,,,
26009,신세계푸드,,20111231,,750,15,,,,
26010,신세계푸드,,20121231,,750,15,,,,
26011,신세계푸드,,20131231,,750,15,,,,
26012,신세계푸드,,20141231,,750,15,,,,
26013,신세계푸드,,20151231,,500,10,,,,
26014,신세계푸드,,20161231,,600,12,,,,
26015,신세계푸드,,20171231,,750,15,,,,
26016,신세계푸드,,20181231,,750,15,,,,
26017,신세계푸드,,20191231,,750,15,,,,
26018,신세계푸드,,20201231,,750,15,,,,
26019,신세계건설,,19991231,,0,10,,,,
26020,신세계건설,,20001231,,0,12,,,,
26021,신세계건설,,20011231,,0,12,,,,
26022,신세계건설,,20021231,,650,13,,,,
26023,신세계건설,,20031231,,750,15,,,,
26024,신세계건설,,20041231,,900,18,,,,
26025,신세계건설,,20051231,,1000,20,,,,
26026,신세계건설,,20061231,,1000,20,,,,
26027,신세계건설,,20071231,,1000,20,,,,
26028,신세계건설,,20081231,,500,10,,,,
26029,신세계건설,,20091231,,500,10,,,,
26030,신세계건설,,20101231,,500,10,,,,
26031,신세계건설,,20111231,,500,10,,,,
26032,신세계건설,,20121231,,500,10,,,,
26033,신세계건설,,20141231,,0,0,,,,
26034,신세계건설,,20151231,,250,5,,,,
26035,신세계건설,,20161231,,500,10,,,,
26036,신세계건설,,20171231,,750,15,,,,
26037,신세계건설,,20181231,,750,15,,,,
26038,신세계건설,,20191231,,800,16,,,,
26039,신세계건설,,20201231,,800,16,,,,
26040,신세계아이앤씨,,20001231,,0,0,,,,
26041,신세계아이앤씨,,20011231,,0,10,,,,
26042,신세계아이앤씨,,20021231,,500,10,,,,
26043,신세계아이앤씨,,20031231,,500,10,,,,
26044,신세계아이앤씨,,20041231,,750,15,,,,
26045,신세계아이앤씨,,20051231,,750,15,,,,
26046,신세계아이앤씨,,20061231,,750,15,,,,
26047,신세계아이앤씨,,20071231,,750,15,,,,
26048,신세계아이앤씨,,20081231,,750,15,,,,
26049,신세계아이앤씨,,20091231,,750,15,,,,
26050,신세계아이앤씨,,20101231,,750,15,,,,
26051,신세계아이앤씨,,20111231,,1000,20,,,,
26052,신세계아이앤씨,,20121231,,1000,20,,,,
26053,신세계아이앤씨,,20131231,,1000,20,,,,
26054,신세계아이앤씨,,20141231,,1000,20,,,,
26055,신세계아이앤씨,,20151231,,1000,20,,,,
26056,신세계아이앤씨,,20161231,,1000,20,,,,
26057,신세계아이앤씨,,20171231,,1000,20,,,,
26058,신세계아이앤씨,,20181231,,1500,30,,,,
26059,신세계아이앤씨,,20191231,,2000,40,,,,
26060,신세계아이앤씨,,20201231,,2500,50,,,,
26061,신세계센트럴시티,,19991231,,0,0,,,,
26062,신세계센트럴시티,,20001231,,0,0,,,,
26063,신세계센트럴시티,,20021231,,0,0,,,,
26064,신세계센트럴시티,,20121231,,325,6.5,,,,
26065,신세계센트럴시티,,20131231,,265,5.3,,,,
26066,신세계센트럴시티,,20141231,,244,4.88,,,,
26067,신세계센트럴시티,,20151231,,250,5,,,,
26068,신세계센트럴시티,,20161231,,283,5.66,,,,
26069,신세계센트럴시티,,20171231,,296,5.92,,,,
26070,신세계센트럴시티,,20181231,,247,4.94,,,,
26071,신세계센트럴시티,,20191231,,226,4.52,,,,
26072,신세계센트럴시티,,20201231,,86,1.72,,,,
26073,광주신세계,,20011231,,0,15,,,,
26074,광주신세계,,20021231,,1000,20,,,,
26075,광주신세계,,20031231,,1000,20,,,,
26076,광주신세계,,20041231,,1000,20,,,,
26077,광주신세계,,20051231,,1250,25,,,,
26078,광주신세계,,20061231,,1250,25,,,,
26079,광주신세계,,20071231,,1250,25,,,,
26080,광주신세계,,20081231,,1250,25,,,,
26081,광주신세계,,20091231,,1250,25,,,,
26082,광주신세계,,20101231,,1250,25,,,,
26083,광주신세계,,20111231,,1250,25,,,,
26084,광주신세계,,20121231,,1250,25,,,,
26085,광주신세계,,20131231,,1250,25,,,,
26086,광주신세계,,20141231,,1250,25,,,,
26087,광주신세계,,20151231,,1250,25,,,,
26088,광주신세계,,20161231,,1250,25,,,,
26089,광주신세계,,20171231,,1250,25,,,,
26090,광주신세계,,20181231,,3000,60,,,,
26091,광주신세계,,20191231,,3500,70,,,,
26092,광주신세계,,20201231,,3500,70,,,,
26093,현대약품,,19871130,,0,12,,,,
26094,현대약품,,19891130,,0,12,,,,
26095,현대약품,,19901130,,0,13,,,,
26096,현대약품,,19911130,,0,2,,,,
26097,현대약품,,19921130,,0,2,,,,
26098,현대약품,,19931130,,0,2,,,,
26099,현대약품,,19941130,,0,13,,,,
26100,현대약품,,19951130,,0,12,,,,
26101,현대약품,,19961130,,0,11,,,,
26102,현대약품,,19971130,,0,2,,,,
26103,현대약품,,19981130,,0,2,,,,
26104,현대약품,,19991130,,0,2,,,,
26105,현대약품,,20001130,,0,2,,,,
26106,현대약품,,20011130,,0,13,,,,
26107,현대약품,,20021130,,0,14,,,,
26108,현대약품,,20031130,,600,12,,,,
26109,현대약품,,20041130,,650,13,,,,
26110,현대약품,,20051130,,700,14,,,,
26111,현대약품,,20061130,,750,15,,,,
26112,현대약품,,20071130,,750,15,,,,
26113,현대약품,,20081130,,65,13,,,,
26114,현대약품,,20091130,,50,10,,,,
26115,현대약품,,20101130,,45,9,,,,
26116,현대약품,,20111130,,40,8,,,,
26117,현대약품,,20121130,,37.5,7.5,,,,
26118,현대약품,,20131130,,42.5,8.5,,,,
26119,현대약품,,20141130,,45,9,,,,
26120,현대약품,,20151130,,47.5,9.5,,,,
26121,현대약품,,20161130,,47.5,9.5,,,,
26122,현대약품,,20171130,,50,10,,,,
26123,현대약품,,20181130,,45,9,,,,
26124,현대약품,,20191130,,45,9,,,,
26125,현대약품,,20201130,,42.5,8.5,,,,
26126,삼화왕관,,19921231,,0,20,,,,
26127,삼화왕관,,19931231,,0,20,,,,
26128,삼화왕관,,19941231,,0,20,,,,
26129,삼화왕관,,19951231,,0,15,,,,
26130,삼화왕관,,19961231,,0,12,,,,
26131,삼화왕관,,19971231,,0,6,,,,
26132,삼화왕관,,19981231,,0,6,,,,
26133,삼화왕관,,19991231,,0,10,,,,
26134,삼화왕관,,20001231,,0,10,,,,
26135,삼화왕관,,20011231,,0,13,,,,
26136,삼화왕관,,20021231,,650,13,,,,
26137,삼화왕관,,20031231,,750,15,,,,
26138,삼화왕관,,20041231,,750,15,,,,
26139,삼화왕관,,20051231,,750,15,,,,
26140,삼화왕관,,20061231,,750,15,,,,
26141,삼화왕관,,20071231,,750,15,,,,
26142,삼화왕관,,20081231,,750,15,,,,
26143,삼화왕관,,20091231,,750,15,,,,
26144,삼화왕관,,20101231,,750,15,,,,
26145,삼화왕관,,20111231,,1100,22,,,,
26146,삼화왕관,,20120630,,400,8,,,,
26147,삼화왕관,,20121231,,750,15,,,,
26148,삼화왕관,,20130630,,450,9,,,,
26149,삼화왕관,,20131231,,750,15,,,,
26150,삼화왕관,,20140630,,500,10,,,,
26151,삼화왕관,,20141231,,750,15,,,,
26152,삼화왕관,,20150630,,500,10,,,,
26153,삼화왕관,,20151231,,800,16,,,,
26154,삼화왕관,,20160630,,500,10,,,,
26155,삼화왕관,,20161231,,850,17,,,,
26156,삼화왕관,,20170630,,550,11,,,,
26157,삼화왕관,,20171231,,850,17,,,,
26158,삼화왕관,,20180630,,500,10,,,,
26159,삼화왕관,,20181231,,850,17,,,,
26160,삼화왕관,,20190630,,500,10,,,,
26161,삼화왕관,,20191231,,850,17,,,,
26162,삼화왕관,,20200630,,500,10,,,,
26163,삼화왕관,,20201231,,750,15,,,,
26164,삼화왕관,,20210630,,500,10,,,,
26165,삼화왕관,,19871231,,0,0,,,,
26166,삼화왕관,,19881231,,0,20,,,,
26167,삼화왕관,,19891231,,0,20,,,,
26168,삼화왕관,,19901231,,0,20,,,,
26169,삼화왕관,,19911231,,0,20,,,,
26170,삼천리자전거,,19941231,,0,5,,,,
26171,삼천리자전거,,19951231,,0,0,,,,
26172,삼천리자전거,,19961231,,0,0,,,,
26173,삼천리자전거,,19971231,,0,0,,,,
26174,삼천리자전거,,19981231,,0,0,,,,
26175,삼천리자전거,,19991231,,0,0,,,,
26176,삼천리자전거,,20001231,,0,0,,,,
26177,삼천리자전거,,20011231,,0,0,,,,
26178,삼천리자전거,,20021231,,35,7,,,,
26179,삼천리자전거,,20031231,,25,5,,,,
26180,삼천리자전거,,20041231,,0,0,,,,
26181,삼천리자전거,,20051231,,35,7,,,,
26182,삼천리자전거,,20061231,,50,10,,,,
26183,삼천리자전거,,20071231,,75,15,,,,
26184,삼천리자전거,,20081231,,50,10,,,,
26185,삼천리자전거,,20091231,,100,20,,,,
26186,삼천리자전거,,20101231,,100,20,,,,
26187,삼천리자전거,,20111231,,100,20,,,,
26188,삼천리자전거,,20121231,,150,30,,,,
26189,삼천리자전거,,20131231,,150,30,,,,
26190,삼천리자전거,,20141231,,200,40,,,,
26191,삼천리자전거,,20151231,,200,40,,,,
26192,삼천리자전거,,20161231,,200,40,,,,
26193,삼천리자전거,,20171231,,100,20,,,,
26194,삼천리자전거,,20181231,,0,0,,,,
26195,삼천리자전거,,20191231,,0,0,,,,
26196,삼천리자전거,,20201231,,200,40,,,,
26197,삼천리,,19891231,,0,13,,,,
26198,삼천리,,19901231,,0,13,,,,
26199,삼천리,,19911231,,0,10,,,,
26200,삼천리,,19921231,,0,10,,,,
26201,삼천리,,19931231,,0,10,,,,
26202,삼천리,,19941231,,0,10,,,,
26203,삼천리,,19951231,,0,10,,,,
26204,삼천리,,19961231,,500,0,,,,
26205,삼천리,,19971231,,0,10,,,,
26206,삼천리,,19981231,,0,10,,,,
26207,삼천리,,19991231,,0,10,,,,
26208,삼천리,,20001231,,0,15,,,,
26209,삼천리,,20011231,,0,10,,,,
26210,삼천리,,20021231,,1000,20,,,,
26211,삼천리,,20031231,,1000,20,,,,
26212,삼천리,,20041231,,1250,25,,,,
26213,삼천리,,20051231,,1250,25,,,,
26214,삼천리,,20061231,,1250,25,,,,
26215,삼천리,,20071231,,1500,30,,,,
26216,삼천리,,20081231,,1500,30,,,,
26217,삼천리,,20091231,,2000,40,,,,
26218,삼천리,,20101231,,2000,40,,,,
26219,삼천리,,20111231,,3000,60,,,,
26220,삼천리,,20121231,,3000,60,,,,
26221,삼천리,,20131231,,3000,60,,,,
26222,삼천리,,20141231,,2000,40,,,,
26223,삼천리,,20151231,,2500,50,,,,
26224,삼천리,,20161231,,2500,50,,,,
26225,삼천리,,20171231,,3000,60,,,,
26226,삼천리,,20181231,,3000,60,,,,
26227,삼천리,,20191231,,3000,60,,,,
26228,삼천리,,20201231,,3000,60,,,,
26229,효성,,19881231,,0,0,,,,
26230,효성,,19891231,,0,13,,,,
26231,효성,,19901231,,0,12,,,,
26232,효성,,19911231,,0,12,,,,
26233,효성,,19921231,,0,12,,,,
26234,효성,,19931231,,0,8,,,,
26235,효성,,19941231,,0,11,,,,
26236,효성,,19951231,,0,11,,,,
26237,효성,,19961231,,0,2,,,,
26238,효성,,19971231,,0,3,,,,
26239,효성,,19981231,,0,0,,,,
26240,효성,,19991231,,0,7,,,,
26241,효성,,20001231,,0,3,,,,
26242,효성,,20011231,,0,1,,,,
26243,효성,,20021231,,0,2,,,,
26244,효성,,20031231,,100,2,,,,
26245,효성,,20041231,,450,9,,,,
26246,효성,,20051231,,0,0,,,,
26247,효성,,20061231,,500,10,,,,
26248,효성,,20071231,,750,15,,,,
26249,효성,,20081231,,750,15,,,,
26250,효성,,20091231,,1000,20,,,,
26251,효성,,20101231,,1250,25,,,,
26252,효성,,20111231,,1000,20,,,,
26253,효성,,20121231,,1000,20,,,,
26254,효성,,20131231,,1000,20,,,,
26255,효성,,20141231,,2000,40,,,,
26256,효성,,20151231,,3500,70,,,,
26257,효성,,20161231,,5000,100,,,,
26258,효성,,20171231,,5000,100,,,,
26259,효성,,20181231,,5000,100,,,,
26260,효성,,20191231,,5000,100,,,,
26261,효성,,20201231,,5000,100,,,,
26262,효성ITX,,20071231,,0,0,,,,
26263,효성ITX,,20081231,,0,0,,,,
26264,효성ITX,,20091231,,0,0,,,,
26265,효성ITX,,20101231,,0,0,,,,
26266,효성ITX,,20121231,,25,5,,,,
26267,효성ITX,,20131231,,50,10,,,,
26268,효성ITX,,20141231,,75,15,,,,
26269,효성ITX,,20151231,,100,20,,,,
26270,효성ITX,,20161231,,200,40,,,,
26271,효성ITX,,20171231,,500,100,,,,
26272,효성ITX,,20181231,,500,100,,,,
26273,효성ITX,,20191231,,500,100,,,,
26274,효성ITX,,20200331,,150,30,,,,
26275,효성ITX,,20200630,,150,30,,,,
26276,효성ITX,,20200930,,150,30,,,,
26277,효성ITX,,20201231,,300,60,,,,
26278,효성ITX,,20210331,,150,30,,,,
26279,효성ITX,,20210630,,150,30,,,,
26280,효성ITX,,20210930,,0,0,,,,
26281,효성ITX,,20071231,,5,1,,,,
26282,효성ITX,,20081231,,5,1,,,,
26283,효성ITX,,20091231,,5,1,,,,
26284,효성ITX,,20101231,,5,1,,,,
26285,효성ITX,,20121231,,30,6,,,,
26286,효성ITX,,20131231,,55,11,,,,
26287,효성ITX,,20141231,,80,16,,,,
26288,효성ITX,,20151231,,105,21,,,,
26289,효성ITX,,20161231,,205,41,,,,
26290,효성ITX,,20171231,,505,101,,,,
26291,효성ITX,,20181231,,505,101,,,,
26292,효성ITX,,20191231,,505,101,,,,
26293,효성ITX,,20200331,,150,30,,,,
26294,효성ITX,,20200630,,150,30,,,,
26295,효성ITX,,20200930,,150,30,,,,
26296,효성ITX,,20201231,,305,61,,,,
26297,효성ITX,,20210331,,150,30,,,,
26298,효성ITX,,20210630,,150,30,,,,
26299,효성ITX,,20210930,,0,0,,,,
26300,효성오앤비,,20080630,,100,20,,,,
26301,효성오앤비,,20090630,,100,20,,,,
26302,효성오앤비,,20100630,,150,30,,,,
26303,효성오앤비,,20110630,,200,40,,,,
26304,효성오앤비,,20120630,,150,30,,,,
26305,효성오앤비,,20130630,,200,40,,,,
26306,효성오앤비,,20140630,,230,46,,,,
26307,효성오앤비,,20150630,,250,50,,,,
26308,효성오앤비,,20160630,,200,40,,,,
26309,효성오앤비,,20170630,,350,70,,,,
26310,효성오앤비,,20200630,,100,20,,,,
26311,효성화학,,20181231,,1000,20,,,,
26312,효성화학,,20191231,,5000,100,,,,
26313,효성화학,,20201231,,0,0,,,,
26314,효성티앤씨,,20181231,,1000,20,,,,
26315,효성티앤씨,,20191231,,2000,40,,,,
26316,효성티앤씨,,20201231,,5000,100,,,,
26317,효성중공업,,20181231,,0,0,,,,
26318,효성중공업,,20191231,,0,0,,,,
26319,효성중공업,,20201231,,0,0,,,,
26320,효성첨단소재,,20201231,,0,0,,,,
26321,효성투자개발,,20181231,,125000,2500,,,,
26322,효성투자개발,,20191231,,137500,2750,,,,
26323,효성투자개발,,20201231,,120000,2400,,,,
26324,한신공영,,19891231,,0,0,,,,
26325,한신공영,,19901231,,0,3,,,,
26326,한신공영,,19911231,,0,4,,,,
26327,한신공영,,19921231,,0,4,,,,
26328,한신공영,,19931231,,0,4,,,,
26329,한신공영,,19931231,,0,0,,,,
26330,한신공영,,19941231,,0,4,,,,
26331,한신공영,,19951231,,0,0,,,,
26332,한신공영,,19961231,,0,0,,,,
26333,한신공영,,19971231,,0,0,,,,
26334,한신공영,,19981231,,0,0,,,,
26335,한신공영,,19991231,,0,0,,,,
26336,한신공영,,20001231,,0,0,,,,
26337,한신공영,,20011231,,0,0,,,,
26338,한신공영,,20021231,,0,15,,,,
26339,한신공영,,20031231,,750,15,,,,
26340,한신공영,,20041231,,750,15,,,,
26341,한신공영,,20051231,,750,15,,,,
26342,한신공영,,20061231,,750,15,,,,
26343,한신공영,,20071231,,750,15,,,,
26344,한신공영,,20081231,,500,10,,,,
26345,한신공영,,20091231,,500,10,,,,
26346,한신공영,,20101231,,150,3,,,,
26347,한신공영,,20111231,,150,3,,,,
26348,한신공영,,20121231,,150,3,,,,
26349,한신공영,,20131231,,100,2,,,,
26350,한신공영,,20141231,,0,0,,,,
26351,한신공영,,20151231,,0,0,,,,
26352,한신공영,,20161231,,250,5,,,,
26353,한신공영,,20171231,,375,7.5,,,,
26354,한신공영,,20181231,,375,7.5,,,,
26355,한신공영,,20191231,,350,7,,,,
26356,한신공영,,20201231,,400,8,,,,
26357,한신공영,,19891231,,0,0,,,,
26358,한신공영,,19901231,,0,4,,,,
26359,한신공영,,19911231,,0,5,,,,
26360,한신공영,,19921231,,0,5,,,,
26361,한신공영,,19931231,,0,5,,,,
26362,한신공영,,19931231,,0,0,,,,
26363,한신공영,,19941231,,0,5,,,,
26364,한신공영,,19951231,,0,0,,,,
26365,한신공영,,19961231,,0,0,,,,
26366,한신공영,,19971231,,0,0,,,,
26367,한신공영,,19981231,,0,0,,,,
26368,한신공영,,19991231,,0,0,,,,
26369,한신공영,,20001231,,0,0,,,,
26370,한신공영,,20011231,,0,0,,,,
26371,한신공영,,20021231,,0,16,,,,
26372,한신공영,,20031231,,800,16,,,,
26373,한신공영,,20041231,,800,16,,,,
26374,한신공영,,20051231,,800,16,,,,
26375,한신공영,,20061231,,800,16,,,,
26376,한신공영,,20071231,,800,16,,,,
26377,한신공영,,20081231,,550,11,,,,
26378,한신공영,,20091231,,550,11,,,,
26379,한신공영,,20101231,,200,4,,,,
26380,한신공영,,20111231,,200,4,,,,
26381,한신공영,,20121231,,200,4,,,,
26382,한신공영,,20131231,,150,3,,,,
26383,한신공영,,20141231,,0,0,,,,
26384,한신공영,,20151231,,0,0,,,,
26385,한신공영,,20161231,,300,6,,,,
26386,한신공영,,20171231,,425,8.5,,,,
26387,한신공영,,20181231,,425,8.5,,,,
26388,한신공영,,20191231,,400,8,,,,
26389,한신공영,,20201231,,450,9,,,,
26390,롯데지주,,19871231,,0,0,,,,
26391,롯데지주,,19881231,,0,12,,,,
26392,롯데지주,,19891231,,0,3,,,,
26393,롯데지주,,19901231,,0,12,,,,
26394,롯데지주,,19911231,,0,12,,,,
26395,롯데지주,,19921231,,0,12,,,,
26396,롯데지주,,19931231,,0,12,,,,
26397,롯데지주,,19941231,,0,12,,,,
26398,롯데지주,,19951231,,0,10,,,,
26399,롯데지주,,19961231,,0,12,,,,
26400,롯데지주,,19971231,,0,12,,,,
26401,롯데지주,,19981231,,0,12,,,,
26402,롯데지주,,19991231,,0,15,,,,
26403,롯데지주,,20001231,,0,17,,,,
26404,롯데지주,,20011231,,0,30,,,,
26405,롯데지주,,20021231,,2000,40,,,,
26406,롯데지주,,20031231,,2000,40,,,,
26407,롯데지주,,20041231,,2000,40,,,,
26408,롯데지주,,20051231,,2500,50,,,,
26409,롯데지주,,20061231,,2750,55,,,,
26410,롯데지주,,20071231,,3000,60,,,,
26411,롯데지주,,20081231,,3000,60,,,,
26412,롯데지주,,20091231,,3500,70,,,,
26413,롯데지주,,20101231,,4000,80,,,,
26414,롯데지주,,20111231,,4000,80,,,,
26415,롯데지주,,20121231,,4000,80,,,,
26416,롯데지주,,20131231,,4000,80,,,,
26417,롯데지주,,20141231,,5200,104,,,,
26418,롯데지주,,20151231,,11270,225.4,,,,
26419,롯데지주,,20161231,,1130,226,,,,
26420,롯데지주,,20171231,,0,0,,,,
26421,롯데지주,,20181231,,800,400,,,,
26422,롯데지주,,20190630,,300,150,,,,
26423,롯데지주,,20191231,,800,400,,,,
26424,롯데지주,,20201231,,1000,500,,,,
26425,롯데지주,,20171231,,0,0,,,,
26426,롯데지주,,20181231,,850,425,,,,
26427,롯데지주,,20190630,,300,150,,,,
26428,롯데지주,,20191231,,850,425,,,,
26429,롯데지주,,20201231,,1050,525,,,,
26430,휴스틸,,19871231,,0,10,,,,
26431,휴스틸,,19891231,,0,10,,,,
26432,휴스틸,,19901231,,0,7,,,,
26433,휴스틸,,19911231,,0,1,,,,
26434,휴스틸,,19921231,,0,0,,,,
26435,휴스틸,,19931231,,0,0,,,,
26436,휴스틸,,19941231,,0,0,,,,
26437,휴스틸,,19951231,,0,0,,,,
26438,휴스틸,,19961231,,0,0,,,,
26439,휴스틸,,19971231,,0,0,,,,
26440,휴스틸,,19981231,,0,0,,,,
26441,휴스틸,,19991231,,0,0,,,,
26442,휴스틸,,20001231,,0,0,,,,
26443,휴스틸,,20011231,,0,0,,,,
26444,휴스틸,,20021231,,1000,20,,,,
26445,휴스틸,,20031231,,600,12,,,,
26446,휴스틸,,20041231,,1000,20,,,,
26447,휴스틸,,20051231,,1000,20,,,,
26448,휴스틸,,20061231,,1000,20,,,,
26449,휴스틸,,20071231,,1000,20,,,,
26450,휴스틸,,20081231,,1000,20,,,,
26451,휴스틸,,20091231,,700,14,,,,
